text,label
у меня одышка постоянный кашель и высокий температура у меня также выделяться много густой слизистый мокрота и я чувствовать себя очень опустошенным и изнурённый было так тяжёлый со весь это справиться,бронхиальная астма
я так слабый и измотать а температура у меня зашкаливает справиться со весь этот симптом было очень сложный к тому же я отхаркивать много слизи я так злиться на весь,бронхиальная астма
должный признаться что у меня появиться одышка постоянный кашель и высокий температура у меня также выделяться много густой слизистый мокрота и я чувствовать себя совершенно истощённый и истощённый со весь это было довольно тяжёлый справиться и в данный момент я чувствовать себя очень плохо,бронхиальная астма
должный признаться что у меня быть высокий температура постоянный кашель и одышка кроме того я отхаркивать много густой слизистый слюна и чувствовать себя очень истощённый и изнурённый,бронхиальная астма
мне было тяжёлый из за постоянный кашель затрудненного дыхание и усталость у меня высокий температура и я отхаркивать много густой слизистый мокрота весь это было довольно утомительный и утомительно и в данный момент я чувствовать себя очень плохо,бронхиальная астма
я бороться с постоянный кашель проблема с дыхание и истощение у меня кашель с обильный слизистый мокрота и высокий температура весь это было очень утомительный и утомительно и сейчас я чувствовать себя довольно плохо,бронхиальная астма
меня беспокоить сильный кашель проблема с дыхание и сонливость у меня кашель с обильный слизистый мокрота и высокий температура весь это было очень утомительный и утомительно и сейчас я чувствовать себя довольно плохо,бронхиальная астма
мой постоянный кашель проблема с дыхание и усталость усложнить мне жизнь у меня выделялось обильный количество густой слизистый мокрота а также быть высокий температура в настоящий время я чувствовать себя довольно плохой потому что все было очень утомительный и изнурительный,бронхиальная астма
из за постоянный кашель проблема с дыхание и истощение я бороться у меня высокий температура и при кашле выделяться много густой слизистый мокрота в настоящий время я чувствовать себя довольно плохой из за того насколько утомительный и утомительный все было,бронхиальная астма
мой лихорадка зашкаливает и я так слабый и утомить у меня быть много кашель со слизь и справиться со весь этот симптом было очень сложный меня все так расстраивать,бронхиальная астма
доктор из за высокий температура я несколько день не мочь дышать ни нос ни рот и чувствовать себя слишком усталый порекомендуйте мне пожалуйста какой нибудь лекарство,бронхиальная астма
эй у меня сухой кашель проблема с дыхание и высокий температура у меня выделяться много слизи и я чувствовать себя довольно слабый и утомлённый,бронхиальная астма
я кашлять без перерыв уже несколько день а также у меня проблема с дыхание мой лихорадка зашкаливает и я так слабый и измотать мне было очень сложный контролировать весь этот симптом,бронхиальная астма
помимо сонливость у меня быть проблема с дыхание из за постоянный кашель у меня кашель с обильный слизистый мокрота и высокий температура,бронхиальная астма
мне трудный дышать я постоянно кашлять и чувствовать себя измотанным у меня очень высокий температура и я отхаркивать много густой слизистый слюна я просто чувствовать себя такой измученный и измученный от попытка со всем справиться,бронхиальная астма
я испытывать затруднение дыхание хронический кашель и усталость у меня выделяться много густой слизистый мокрота а температура очень высокий из за того что мне приходиться справляться со весь это я просто чувствовать себя крайне измотанным и измотанным,бронхиальная астма
здравствовать мама и папа недавно я почувствовать себя невероятно измотанным и у меня появиться непрекращающийся кашель у меня очень высокий температура а дыхание стать поверхностный кроме того я отхаркивать много слизистый густой мокрота,бронхиальная астма
я бороться с усталость и постоянный кашель из за которого было трудный дышать у меня высокий температура и я отхаркивать много густой слизистый мокрота,бронхиальная астма
доктор из за высокий температура я несколько день не мочь дышать ни нос ни рот и чувствовать себя слишком устать иногда наблюдаться слизь пожалуйста порекомендуйте мне какой нибудь лекарство,бронхиальная астма
в течение неделя у меня продолжаться проблема со здоровье включая сухой кашель затрудненное дыхание и общий слабость,бронхиальная астма
я испытывать головной боль боль в грудь головокружение и трудность с сохранение равновесие я также чувствовать что мне трудный сосредоточиться,гипертония
помимо головной боль боль в грудь нестабильность и проблема с равновесие у меня также кружилась голова я также думать что у меня проблема с концентрация внимание,гипертония
помимо головной боль боль в грудь нестабильность и проблема с равновесие я также плохо себя чувствовать я также думать что у меня проблема с концентрация внимание,гипертония
помимо головной боль боль в грудь нестабильность и проблема с равновесие я уже плохо себя чувствовать я также предполагать что у меня проблема с концентрация внимание,гипертония
у меня быть проблема с равновесие головной боль боль в грудь и головокружение мой способность концентрироваться и сосредотачиваться также быть сложный,гипертония
у меня быть головной боль боль в грудь головокружение и проблема с равновесие мне также было трудный сосредоточиться и сконцентрироваться,гипертония
я столкнуться с трудность при ходьба головной боль боль в грудь и головокружение мой навык концентрация и внимание также были сложный,гипертония
я столкнуться с плохой равновесие головной боль боль в грудь и головокружение мой способность обращать внимание и концентрироваться также быть проблематичный,гипертония
у меня нарушиться координация я испытывать головной боль боль в грудь и головокружение кроме того у меня быть проблема с концентрация внимание,гипертония
мой симптом включать головной боль боль в грудь головокружение потеря равновесие и проблема с концентрация внимание,гипертония
я испытывать такой симптом как головной боль боль в грудь головокружение потеря равновесие и трудность с концентрация внимание,гипертония
я страдать от такой симптом как головной боль боль в грудь головокружение потеря равновесие и проблема с концентрация внимание,гипертония
головной боль дискомфорт в грудь головокружение отсутствие равновесие и трудность с концентрация внимание вот некоторый из симптом которые у меня наблюдаться,гипертония
помимо головной боль и боль в грудь я также испытать обморок и проблема с равновесие кроме того я обнаружить что мне трудный сосредоточиться,гипертония
у меня быть проблема с равновесие головной боль боль в грудь и головокружение я также понять что у меня проблема с концентрация внимание,гипертония
я потерять равновесие у меня болеть голова болеть грудь и кружиться голова я также заметить что мне трудный сосредоточиться,гипертония
у меня быть проблема с баланс боль в грудь головной боль и боль у меня тоже быть проблема с концентрация внимание,гипертония
я испытывать боль в грудь головокружение и головной боль напоминать постоянный давление на лоб,гипертония
я почувствовать головокружение и неуверенность в нога а также заметить снижение способность концентрироваться и концентрироваться,гипертония
я испытывать головокружение и дрожь а также потеря внимание и способность концентрироваться,гипертония
я испытывать головокружение и беспокойство а также потеря внимание концентрация и способность концентрироваться,гипертония
у меня быть сильный боль в грудь непрекращающаяся головной боль головокружение и неустойчивость,гипертония
у меня быть сильный боль в грудь головной боль которая не проходить и я чувствовать головокружение и неустойчивость,гипертония
помимо боль в грудь головокружение и головной боль которая ощущаться как узкий зона вокруг голова у меня быть много проблема,гипертония
я бороться с головной боль которая ощущалась как тугой повязка вокруг голова а также с боль в грудь и головокружение,гипертония
помимо чувство дезориентация и головокружение у меня возникнуть проблема с равновесие мой головной боль также присутствовать без перерыв,гипертония
я чувствовать дезориентация и головокружение а также мне было трудный удерживать равновесие мой головной боль тоже присутствовать постоянно,гипертония
у меня возникнуть проблема с равновесие а также головокружение и дурнота кроме того я заметить снижение мой концентрация и внимание,гипертония
помимо чувство головокружение и дурнота у меня быть проблема с сохранение равновесие я заметить что мой способность концентрироваться и сосредотачиваться также снижаться,гипертония
я испытывать головной боль похожий на острый боль в висок а также боль в грудь и головокружение,гипертония
наряду с боль в грудь и головокружение у меня появиться головной боль похожий на острый боль в лоб,гипертония
весь день я чувствовать себя хорошо но в время прогулка внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне стать трудный сосредоточиться и сконцентрироваться,гипертония
в время прогулка я внезапно почувствовать головной боль боль в грудь и головокружение после того как весь день чувствовать себя хорошо с тот пора мне стать сложный концентрироваться и сосредотачиваться,гипертония
сегодня утро я проснуться с головной боль и боль в грудь а в течение день у меня также кружилась голова и я неуверенно стоять на нога,гипертония
сегодня утро у меня болеть голова и грудь а по прошествие день я начать чувствовать неустойчивость и неустойчивость на нога,гипертония
уже несколько день я страдать от головной боль и боль в грудь но сегодня головокружение и потеря равновесие усилиться,гипертония
вот уже несколько день меня мучить головной боль и боль в грудь но сегодня головокружение и потеря равновесия значительно усилиться,гипертония
я быть на работа когда почувствовать головной боль боль в грудь и головокружение с тот пора мне стать трудный сконцентрироваться и сосредоточиться на свой задача,гипертония
когда я впервые почувствовать головной боль боль в грудь и дурнота я быть на работа с тот пора мне стать сложный сосредоточиться и сконцентрироваться на работа,гипертония
я быть в середина тренировка когда внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне стать трудный сохранять равновесие,гипертония
в время тренировка я сразу почувствовать головной боль боль в грудь и головокружение с тот пора мне стать сложный сохранять равновесие,гипертония
весь день я чувствовать себя хорошо но по дорога домой с работа внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне было трудный сосредоточиться и сконцентрироваться на дорога,гипертония
весь день я чувствовать себя хорошо но когда ехать с работа домой у меня внезапно начаться головной боль дискомфорт в грудь и головокружение с тот пора мне стать сложный концентрироваться и концентрироваться в время вождение,гипертония
я ходить по магазин когда почувствовать головной боль боль в грудь и головокружение с тот пора мне было трудный сосредоточиться и сконцентрироваться на свой задача,гипертония
когда я впервые почувствовать головной боль боль в грудь и дурнота я ходить по магазин с тот пора мне стать трудный сосредоточиться на работа,гипертония
сегодня утро я проснуться чувствовать себя хорошо но в течение день у меня начаться головной боль боль в грудь и головокружение с тот пора мне было трудный сосредоточиться и сконцентрироваться на работа,гипертония
проснувшись это утро я чувствовать себя хорошо но к конец день у меня начаться головной боль тошнота и головокружение с тот пора мне стать сложный сконцентрироваться и сосредоточиться на работа,гипертония
я быть в середина совещание когда внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне было трудный сосредоточиться и сконцентрироваться на обсуждение,гипертония
в середина конференция я внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне стать сложный сконцентрироваться и сосредоточиться на этот тема,гипертония
весь день я чувствовать себя хорошо но в время пробежка внезапно почувствовать головной боль боль в грудь и головокружение с тот пора мне стать трудный сохранять равновесие,гипертония
я испытывать повышенный кислотность и расстройство желудок после еда а также частый головной боль и помутнение зрение,мигрень
у меня частый головной боль и затуманивание зрение а также кислотный рефлюкс и расстройство желудок после еда,мигрень
у меня быть проблема со зрение я видеть вещь искажённый и испытывать нарушение зрение,мигрень
я страдать от нарушение зрение видеть вещь искажённый и у меня проблема со зрение,мигрень
я сталкиваться с нарушение зрение искажённый видение вещь и проблема со зрение,мигрень
я чувствовать чрезмерный голод даже после еда и у меня напрячься шея,мигрень
я сталкиваться с нарушение зрение искажённый видение вещь и проблема со зрение,мигрень
в последний время я стать сварливый и угрюмый а также заметить перемена в свой видение,мигрень
я чувствовать себя подавленным и раздражительный и заметить изменение в свой видение,мигрень
в последний время я быть раздражен и подавить а также заметить изменение в свой видение,мигрень
помимо периодический головной боль и помутнение зрение я страдать кислотный рефлюкс и проблема с переваривание пища,мигрень
я испытывать кислотный рефлюкс и трудность с переваривание пища а также регулярный головной боль и ухудшение зрение,мигрень
я весь время чувствовать голод у меня болеть шея а также проблема со зрение,мигрень
помимо того что у меня болеть шея и проблема с глаз я всегда быть голодный,мигрень
я испытывать повысить кислотность несварение желудок головной боль помутнение и искажение зрение а также чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение,мигрень
помимо чрезмерный аппетит ригидность затылочный мышца депрессия нетерпеливость и нарушение зрение у меня также наблюдаться расстройство желудок головной боль помутнение зрение и кислотный рефлюкс,мигрень
помимо чрезмерный аппетит скованность в шея депрессия нетерпеливость и нарушение зрение я также страдать от расстройство желудок головной боль нечёткость зрение и проблема с желудок,мигрень
я страдать от кислотный рефлюкс расстройство желудок частый головной боль и нарушение зрение а также от чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение,мигрень
помимо повысить голод боль в шея меланхолия нетерпение и искажение зрение я также испытывать кислотный рефлюкс несварение желудок частый головной боль и затуманивание зрение,мигрень
помимо повысить голод боль в шея беспокойство раздражение и искажение зрение я также испытывать кислотный рефлюкс расстройство желудок частый головной боль и ухудшение зрение,мигрень
у меня быть проблема с пищеварение в тот число повысить кислотность и расстройство желудок а также регулярный головной боль и искажённый зрение чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение,мигрень
помимо периодический головной боль и помутнение зрение повысить аппетит ригидность затылочный мышца грусть раздражительность и нарушение зрение у меня быть проблема с желудок включая расстройство желудок и повышенный кислотность,мигрень
помимо частый головной боль и помутнение зрение повысить аппетит ригидность шея беспокойство раздражительность и нарушение зрение у меня быть проблема с желудок включая расстройство желудок и повышенный кислотность,мигрень
я бороться с кислотный рефлюкс расстройство желудок и головной боль а также с помутнение и искажение зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение,мигрень
помимо головной боль расстройство желудок кислотный рефлюкс чрезмерный аппетит боль в шея печали нетерпение и нарушение зрение я также испытывать помутнение и искажение зрение,мигрень
помимо головной боль расстройство желудок кислотный рефлюкс чрезмерный аппетит боль в шея печали нетерпение и нарушение зрение я также чувствовать помутнение и искажение зрение,мигрень
у меня проблема с пищеварение в тот число повысить кислотность и расстройство желудок а также частый головной боль и нарушение зрение чрезмерный голод ригидность затылочный мышца депрессия раздражительность и нарушение зрение,мигрень
кислотность и несварение желудок входить в число проблема с пищеварение которые у меня наблюдаться наряду с регулярный головной боль нечёткость зрение повысить голод ригидность затылочный мышца грусть нетерпеливость и нарушение зрение,мигрень
я страдать от кислотный рефлюкс расстройство желудок и регулярный головной боль а также искажённый зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение,мигрень
помимо искажённый зрение чрезмерный аппетит боль в шея меланхолия раздражительность и регулярный головной боль я также испытывать кислотный рефлюкс расстройство желудок и регулярный головной боль,мигрень
помимо искажённый зрение чрезмерный аппетит боль в шея беспокойство раздражительность и регулярный головной боль я также бороться с кислотный рефлюкс расстройство желудок и регулярный головной боль,мигрень
я испытывать повысить кислотность несварение желудок и частый головной боль а также помутнение и искажение зрение чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение,мигрень
меня беспокоить желудочный кислота расстройство желудок частый головной боль затуманенное и искажённый зрение повышенный аппетит ригидность шея депрессия раздражение и искажение зрение,мигрень
я бороться с проблема пищеварение включая кислотный рефлюкс и расстройство желудок а также с регулярный головной боль и нарушение зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение,мигрень
я испытывать частый головной боль помутнение зрение чрезмерный аппетит боль в шея грусть раздражительность и проблема с пищеварение включая расстройство желудок и кислотный рефлюкс,мигрень
я страдать от частый головной боль помутнение зрение чрезмерный аппетит боль в шея беспокойство раздражительность и проблема с пищеварение включая расстройство желудок и кислотный рефлюкс,мигрень
я испытывать повысить кислотность расстройство желудок и головной боль а также помутнение и искажение зрение чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение,мигрень
помимо чрезмерный аппетит ригидность затылочный мышца головной боль несварение желудок и кислотный рефлюкс я также испытывать печаль нетерпение и искажение зрение,мигрень
помимо чрезмерный аппетит ригидность затылочный мышца головной боль несварение желудок и кислотный рефлюкс я также испытывать печаль нетерпение и искажение зрение,мигрень
я страдать от кислотный рефлюкс расстройство желудок и частый головной боль а также искажённый зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение,мигрень
помимо ухудшение зрение повысить аппетит боль в шея меланхолия нетерпеливость и регулярный головной боль у меня также наблюдаться изжога кислотный рефлюкс и расстройство желудок,мигрень
помимо ухудшение зрение чрезмерный переедание боль в шея меланхолия нетерпеливость и постоянный головной боль я также бороться с изжога кислотный рефлюкс и несварение желудок,мигрень
я испытывать повысить кислотность несварение желудок головной боль помутнение и искажение зрение а также чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение этот симптом влиять на мой повседневный жизнь и причинять мне дискомфорт,мигрень
помимо чрезмерный аппетит ригидность затылочный мышца депрессия нетерпеливость и нарушение зрение у меня также наблюдаться расстройство желудок головной боль помутнение зрение и кислотный рефлюкс этот симптом беспокоить меня и мешать мой обычный деятельность,мигрень
помимо чрезмерный аппетит напряжение в шея депрессия раздражительность и нарушение зрение у меня также наблюдаться расстройство желудок головной боль помутнение зрение и кислотный рефлюкс этот симптом беспокоить меня и мешать мой обычный деятельность,мигрень
я страдать от кислотный рефлюкс расстройство желудок и регулярный головной боль а также ухудшение зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение этот симптом причинять мне много беспокойство и мешать мне заниматься повседневный деятельность,мигрень
помимо проблема со зрение повысить аппетит боль в шея меланхолия раздражительность и регулярный головной боль у меня также наблюдаться кислотный рефлюкс расстройство желудок и частый мигрень этот симптом осложнить мой повседневный деятельность и доставить мне немало страдание,мигрень
помимо проблема со зрение повысить аппетит боль в шея меланхолия раздражительность и регулярный головной боль у меня также наблюдаться кислотный рефлюкс расстройство желудок и частый головокружение этот симптом осложнить мой повседневный деятельность и доставить мне немало страдание,мигрень
я испытывать повысить кислотность несварение желудок головной боль помутнение и искажение зрение а также чрезмерный голод ригидность шея депрессия раздражительность и нарушение зрение этот симптом влиять на мой повседневный жизнь и причинять мне дискомфорт,мигрень
я бороться с кислотный рефлюкс расстройство желудок и головной боль а также с помутнение и искажение зрение чрезмерный голод боль в шея депрессия раздражительность и нарушение зрение этот симптом доставлять мне много проблема и мешать сосредоточиться и нормально функционировать,мигрень
я испытывать сильный боль в спина постоянный кашель и слабость в конечность у меня тоже болеть шея я чувствовать головокружение и потеря равновесие,шейный спондилез
помимо хронический кашель и слабость конечность я страдать от мучительный дискомфорт в спина я испытывать боль в шея а также головокружение и нестабильность,шейный спондилез
меня мучить боль в спина отрывистый кашель и слабость в рука и нога кроме того у меня болеть шея возникать проблема с головокружение и нарушение равновесие,шейный спондилез
меня беспокоить боль в спина отрывистый кашель и онемение рука и нога кроме того у меня болеть шея и мне трудный сохранять равновесие и не кружиться голова,шейный спондилез
меня мучить боль в спина кашель и онемение рука и нога кроме того у меня болеть шея и мне трудный сохранять равновесие и не терять сознание,шейный спондилез
меня мучить типичный боль кашель онемение рука и нога кроме того у меня болеть шея и мне трудный сохранять равновесие и не терять сознание,шейный спондилез
меня мучить боль в спина непрекращающийся кашель и слабость в конечность у меня болеть шея у меня быть проблема с головокружение и потеря равновесие,шейный спондилез
меня беспокоить дискомфорт в спина постоянный кашель и слабость в конечность у меня проблема с головокружение и потеря равновесие болеть шея,шейный спондилез
меня мучили дискомфорт в спина затрудненное дыхание и слабость в конечность у меня проблема с головокружение и потеря равновесие болеть шея,шейный спондилез
я испытывать сильный боль в спина сухой кашель и недостаток сила в конечность у меня болеть шея я чувствовать головокружение и неуверенность в нога,шейный спондилез
меня мучили сильный боль в спина сухой кашель и слабость конечность у меня кружиться голова нога шататься болеть шея,шейный спондилез
я бороться с боль в спина сухой кашель и слабость конечность у меня кружиться голова я неуверенно стоить на нога болеть шея,шейный спондилез
я бороться с боль в спина хронический кашель и слабость конечность я чувствовать себя дезориентированным и слабый на нога у меня болеть шея,шейный спондилез
меня мучить боль в спина продуктивный кашель и слабость в конечность у меня болеть шея и у меня быть проблема с головокружение и нарушение равновесие,шейный спондилез
меня беспокоить боль в спина продуктивный кашель и слабость конечность у меня проблема с равновесие и головокружение болеть шея,шейный спондилез
меня беспокоить боль в спина затрудненное дыхание и слабость конечность у меня проблема с равновесие и головокружение страдать шея,шейный спондилез
меня мучить боль в спина постоянный кашель и слабость в мышца у меня болеть шея у меня быть проблема с головокружение и потеря равновесие,шейный спондилез
меня беспокоить боль в спина затяжной кашель и мышечный слабость у меня проблема с головокружение и потеря равновесие болеть шея,шейный спондилез
меня беспокоить боль в спина хронический кашель и мышечный слабость меня беспокоить головокружение и потеря положение болеть шея,шейный спондилез
